,id,loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
799,57ae90677954233236d1b4ae,"[127.06213240810037, 37.58843544405135]",원룸,26.4,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0
800,57ce8ca06c8f0b0185531448,"[127.05737640732605, 37.58762335444703]",투룸,39.6,2,5,False,False,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,True,False,14200.0
801,57a9b06fbac503246f04b81b,"[127.05961919459853, 37.588865612605574]",투룸,36.3,5,6,True,True,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,True,False,11700.0
802,57871e2eda79a4454e69700f,"[127.06090420502817, 37.587376516929126]",원룸,16.5,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
803,5773a4609604593bf9f88884,"[127.06058123026627, 37.585617945257155]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0
804,57edccb5e04c9f1c62db788f,"[127.05997496651915, 37.58635346501256]",원룸,19.8,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0
805,57ad2d3b49cfa36c6b7cb3d7,"[127.05140208942706, 37.57998568484159]",투룸,33.0,1,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5000.0
806,57a550f9d340645404faa674,"[127.05785627891814, 37.587378050219876]",원룸,19.8,3,4,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6000.0
807,577f33493249551db8b71c44,"[127.05655657368723, 37.58748319526036]",원룸,19.8,-1,5,False,False,중앙 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,5800.0
808,57b80219ea5c0e5133cf95ec,"[127.06064927567537, 37.58575846520531]",투룸,42.9,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,False,False,True,False,False,False,13000.0
809,57a99234897cb463899cf73a,"[127.0618111641041, 37.58881042556345]",원룸,16.5,3,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
810,5791e0272159787f9ca8809c,"[127.0576382292206, 37.58651680786689]",투룸,33.0,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7200.0
811,57d36d41e6e3d30b8b6e3705,"[127.0618586830387, 37.58603173943821]",원룸,19.8,4,4,False,False,개별 난방,False,True,True,True,False,False,False,False,True,False,True,False,True,False,6000.0
812,547290a5e4b0cae10661aa26,"[127.06147994887631, 37.58807899266402]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6000.0
813,57d38742731f1e2a8c9705ef,"[127.053180995, 37.585279134]",투룸,42.9,3,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,22200.0
814,577719a0f61d67020f6cea9c,"[127.0595683593481, 37.58758983288576]",투룸,33.0,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,False,False,False,False,7000.0
815,57677e484c44e72dabc7aee1,"[127.0593191366, 37.5874205718]",투룸,42.9,2,2,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13000.0
816,56a97754965891187ab353ee,"[127.05615757, 37.5868671068]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
817,574c038d68bbf704bead2ba9,"[127.05602219114579, 37.587515885828964]",원룸,19.8,2,4,False,False,중앙 난방,False,True,True,True,True,True,False,False,True,True,False,False,True,False,5500.0
818,5787414188085e56f4f8d7a8,"[127.05737640732605, 37.58762335444703]",1.5룸,29.7,1,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,6700.0
819,57eb858ec8a37e1b020ee0dd,"[127.05997496651915, 37.58635346501256]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
820,578f07c70b93001a5a6dc4a1,"[127.05993605961902, 37.588663629832325]",원룸,18.2,4,6,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6100.0
821,57dce096514354088fd96a82,"[127.06114276680873, 37.58558161600998]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,False,False,5500.0
822,567fb3b710a57c3e55ed4844,"[127.05655657368723, 37.58748319526036]",원룸,19.8,3,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6300.0
823,5791c6e52e2ad3638b5abaf9,"[127.0608091926878, 37.58749189296987]",투룸,29.7,-1,2,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3800.0
824,5618942cceb024124c1a3a69,"[127.06169803848569, 37.5889294157451]",원룸,23.1,3,3,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,8500.0
825,57a803c55b53da6eec2321e4,"[127.05785627891814, 37.587378050219876]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6000.0
826,57831db3d138a65b68655b62,"[127.0609270637942, 37.58763959497401]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5300.0
827,57ea444660e82b382b53cb01,"[127.0618652878028, 37.588540099480916]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,False,False,5500.0
828,57e497e2a7d7c8226ce3ee6b,"[127.05780233663941, 37.587900652356]",원룸,19.8,3,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8500.0
829,57105fb3fac386173a33ccbe,"[126.96481201566256, 37.56533784944916]",원룸,26.4,2,5,True,False,개별 난방,True,False,True,False,False,True,False,True,True,True,False,False,False,False,10000.0
830,55d13d625ba7cd2ee93f9504,"[126.9649302957845, 37.564134153745826]",원룸,26.4,10,19,True,True,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,False,False,8700.0
831,57d21f574a9bda5893952e88,"[126.96998769910715, 37.563558910036356]",원룸,36.3,6,12,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,True,28000.0
832,569dd3f101fb7f525004208d,"[126.96190655141204, 37.562958317599296]",원룸,23.1,2,3,True,False,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,5100.0
833,578da2e28a5b7f3512daf512,"[126.9628664363378, 37.5628000480271]",원룸,19.8,1,1,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5300.0
834,578ddd81a6ffc935249c74f6,"[126.95935105645383, 37.566727233300846]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11500.0
835,5710b3e9ed83ac706255634a,"[126.96479347132615, 37.56626046384251]",원룸,16.5,4,5,True,True,개별 난방,True,True,True,True,False,True,False,True,True,True,False,False,False,False,6800.0
836,573d4dcfd5d5234c0802a6cb,"[126.9582021576598, 37.56473022497852]",투룸,49.5,1,4,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12000.0
837,57e3822a1c58f1488e915727,"[126.9594129334, 37.5695095292]",투룸,33.0,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000.0
838,556558dee4b06229992aca6d,"[126.96489860526177, 37.56413054034308]",오피스텔,26.4,9,19,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,10400.0
839,57df4e96094c53075e1b0c83,"[126.9549792321, 37.5636478445]",원룸,16.5,3,5,True,False,중앙 난방,False,True,False,True,True,True,False,True,True,False,False,False,False,False,4200.0
840,57df8823bba4ab075bd51017,"[126.9591062357, 37.559047055]",투룸,36.4,3,3,True,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11000.0
841,57d2abcaf1089675eae4c94b,"[126.95410516634294, 37.564090798118485]",투룸,40.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500.0
842,57e4afb210561c1d53de8292,"[126.9638996368, 37.5608145719]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,6000.0
843,56b02d6e5c36d669b876a03f,"[126.96621737330887, 37.56130179607433]",투룸,49.5,11,17,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,14200.0
844,57b3f502d705743e4c340b96,"[126.95935105645383, 37.566727233300846]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11500.0
845,57ecaaa7ae9c0e79649283df,"[126.96407504040744, 37.56322929627631]",투룸,42.9,5,8,True,True,개별 난방,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11100.0
846,57b6dc88059d2213a157848c,"[126.96621737330887, 37.56130179607433]",원룸,34.2,9,17,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,True,10700.0
847,57105fb3fac386173a33ccbe,"[126.96481201566256, 37.56533784944916]",원룸,26.4,2,5,True,False,개별 난방,True,False,True,False,False,True,False,True,True,True,False,False,False,False,10000.0
848,55d13d625ba7cd2ee93f9504,"[126.9649302957845, 37.564134153745826]",원룸,26.4,10,19,True,True,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,False,False,8700.0
849,57d21f574a9bda5893952e88,"[126.96998769910715, 37.563558910036356]",원룸,36.3,6,12,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,True,28000.0
850,569dd3f101fb7f525004208d,"[126.96190655141204, 37.562958317599296]",원룸,23.1,2,3,True,False,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,5100.0
851,578da2e28a5b7f3512daf512,"[126.9628664363378, 37.5628000480271]",원룸,19.8,1,1,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5300.0
852,578ddd81a6ffc935249c74f6,"[126.95935105645383, 37.566727233300846]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11500.0
853,5710b3e9ed83ac706255634a,"[126.96479347132615, 37.56626046384251]",원룸,16.5,4,5,True,True,개별 난방,True,True,True,True,False,True,False,True,True,True,False,False,False,False,6800.0
854,573d4dcfd5d5234c0802a6cb,"[126.9582021576598, 37.56473022497852]",투룸,49.5,1,4,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12000.0
855,57e3822a1c58f1488e915727,"[126.9594129334, 37.5695095292]",투룸,33.0,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000.0
856,556558dee4b06229992aca6d,"[126.96489860526177, 37.56413054034308]",오피스텔,26.4,9,19,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,10400.0
857,57df4e96094c53075e1b0c83,"[126.9549792321, 37.5636478445]",원룸,16.5,3,5,True,False,중앙 난방,False,True,False,True,True,True,False,True,True,False,False,False,False,False,4200.0
858,57df8823bba4ab075bd51017,"[126.9591062357, 37.559047055]",투룸,36.4,3,3,True,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11000.0
859,57d2abcaf1089675eae4c94b,"[126.95410516634294, 37.564090798118485]",투룸,40.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500.0
860,57e4afb210561c1d53de8292,"[126.9638996368, 37.5608145719]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,6000.0
861,56b02d6e5c36d669b876a03f,"[126.96621737330887, 37.56130179607433]",투룸,49.5,11,17,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,14200.0
862,57b3f502d705743e4c340b96,"[126.95935105645383, 37.566727233300846]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11500.0
863,57ecaaa7ae9c0e79649283df,"[126.96407504040744, 37.56322929627631]",투룸,42.9,5,8,True,True,개별 난방,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11100.0
864,57b6dc88059d2213a157848c,"[126.96621737330887, 37.56130179607433]",원룸,34.2,9,17,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,True,10700.0
865,57e8c614b3f52403db89192c,"[126.9584737533, 37.5648276284]",원룸,26.4,1,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,8300.0
866,556ec21ee4b03bd6ce5c87ca,"[126.96719008429957, 37.56279772474292]",원룸,30.0,4,3,True,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,False,False,7500.0
867,57ec965a1317fd6dcebf2a8c,"[126.96813177899865, 37.56279798268253]",투룸,36.3,6,8,False,False,개별 난방,False,False,True,False,False,True,False,False,True,False,False,True,False,False,7000.0
868,57bc2b0e8d1f9851917509c3,"[126.96998769910715, 37.563558910036356]",원룸,39.6,6,12,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,True,12300.0
869,57e8c4a92ddba903db55854f,"[126.9584737533, 37.5648276284]",원룸,19.8,1,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,7300.0
870,570369107f6b07289c5af435,"[126.96269949652184, 37.5616503237942]",원룸,19.8,2,5,True,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,False,False,False,6300.0
871,563ace4658d56015cf86282d,"[126.9649302957845, 37.564134153745826]",오피스텔,26.4,9,19,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,10600.0
872,57a4606a621be226ecd4e035,"[126.96998769910715, 37.563558910036356]",오피스텔,42.9,3,22,True,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,27400.0
873,57eb22dca2c2e43cd1478737,"[126.9597806049, 37.5593752496]",투룸,36.4,1,2,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6000.0
874,57e3731278175d023bfc8a6b,"[126.9612422367, 37.5693587766]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,False,False,False,True,False,True,True,False,False,False,False,5000.0
875,57bbb5a544107f3976d1f715,"[126.96813177899865, 37.56279798268253]",투룸,42.9,3,6,False,False,개별 난방,False,True,True,True,False,False,True,False,True,False,False,False,False,False,9000.0
876,56a766119ac8b36efad8b044,"[126.96489860526177, 37.56413054034308]",오피스텔,26.4,9,19,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,False,False,8400.0
877,55daddfe9af2421039ff74bd,"[126.96741128218876, 37.56427542005291]",오피스텔,23.1,2,10,False,True,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,12300.0
878,57ef291c63b13c13de5b80e8,"[126.9608110821512, 37.562655224252026]",투룸,66.0,2,7,True,True,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19000.0
879,57c7ceab721a466645f83bc1,"[126.9608110821512, 37.562655224252026]",투룸,39.6,3,6,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000.0
880,578735f92043d8455eb59abb,"[126.95921208768418, 37.564182772511735]",원룸,23.1,1,7,True,True,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,False,False,7500.0
881,57ce4a9bbd773222bf435418,"[126.9605206991144, 37.56385165072219]",원룸,23.1,2,5,True,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,6250.0
882,57dabb9ac2aadd45702d0f66,"[127.0874926287, 37.5404503437]",투룸,56.1,3,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13500.0
883,57d276b2b5ef493ebdd18f59,"[127.0693220653966, 37.54199771176703]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,4300.0
884,57c911994c854111fe6fda9e,"[127.0662325441396, 37.54405376363696]",원룸,19.8,2,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,False,False,7500.0
885,57c40e9171b5e72b3dee5452,"[127.06688382397137, 37.54349477699657]",원룸,18.2,1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5200.0
886,57ef7990297a6213113e2443,"[127.08408068365097, 37.54105469005803]",1.5룸,33.0,6,7,True,True,개별 난방,False,True,True,False,False,False,True,True,True,False,True,False,True,False,8100.0
887,573c4598c35be311c1dbefa0,"[127.08616364957277, 37.541903732124545]",1.5룸,29.7,4,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,14000.0
888,5632fb0482225b19e6a0636a,"[127.08404943816585, 37.54144394411336]",오피스텔,23.1,6,10,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,6800.0
889,57cfb08ff33b2e62716b37e3,"[127.07404559671488, 37.544816774165625]",투룸,42.9,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,11500.0
890,57e5f136763b7802514c72d3,"[127.076804936, 37.5387494829]",원룸,26.4,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,8700.0
891,57e7189e835e2627ce2eaa57,"[127.0870117061, 37.5394487873]",원룸,16.5,1,5,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,5500.0
892,57f236ee1f371244a4167ea1,"[127.0871219897, 37.5408758895]",투룸,36.3,4,6,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15500.0
893,57e61c0b9f26525f15ffb00c,"[127.0686794426, 37.5470256625]",원룸,29.7,6,7,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,14500.0
894,57525ee06b11974429dbf4eb,"[127.0860942453194, 37.54058832339805]",원룸,26.4,1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5100.0
895,57b15497f317e97678fd6cba,"[127.08795243304832, 37.538875054468825]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,4600.0
896,578dae2c368582352d18d496,"[127.07040389562549, 37.54209077568164]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4700.0
897,5785f98b63eee329d71ea226,"[127.06724299028396, 37.54527134339414]",1.5룸,24.8,4,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,True,False,14500.0
898,56f4fde560dd8e0acef01a63,"[127.06639231138098, 37.5455745604228]",투룸,46.2,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,10650.0
899,57455e3e798fa754cbfeff3f,"[127.07055810797488, 37.5472371905973]",원룸,24.8,4,11,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8250.0
900,5763b0381b29322f6db989f8,"[127.08411483539278, 37.539223834275894]",원룸,29.7,5,6,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,8500.0
901,56593809525c5433b77b51e9,"[127.0714116822153, 37.54522204398772]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,5800.0
902,561797d93ca3930b2376993a,"[127.0713259981812, 37.54555366340754]",투룸,49.5,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,9200.0
903,56d6c0484bf1ea4c9c56d65b,"[127.07164409693264, 37.546865325200024]",오피스텔,26.4,7,10,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,9000.0
904,57dabb9ac2aadd45702d0f66,"[127.0874926287, 37.5404503437]",투룸,56.1,3,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13500.0
905,57d276b2b5ef493ebdd18f59,"[127.0693220653966, 37.54199771176703]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,4300.0
906,57c911994c854111fe6fda9e,"[127.0662325441396, 37.54405376363696]",원룸,19.8,2,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,False,False,7500.0
907,57c40e9171b5e72b3dee5452,"[127.06688382397137, 37.54349477699657]",원룸,18.2,1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5200.0
908,57ef7990297a6213113e2443,"[127.08408068365097, 37.54105469005803]",1.5룸,33.0,6,7,True,True,개별 난방,False,True,True,False,False,False,True,True,True,False,True,False,True,False,8100.0
909,573c4598c35be311c1dbefa0,"[127.08616364957277, 37.541903732124545]",1.5룸,29.7,4,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,14000.0
910,5632fb0482225b19e6a0636a,"[127.08404943816585, 37.54144394411336]",오피스텔,23.1,6,10,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,6800.0
911,57cfb08ff33b2e62716b37e3,"[127.07404559671488, 37.544816774165625]",투룸,42.9,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,11500.0
912,57e5f136763b7802514c72d3,"[127.076804936, 37.5387494829]",원룸,26.4,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,8700.0
913,57e7189e835e2627ce2eaa57,"[127.0870117061, 37.5394487873]",원룸,16.5,1,5,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,5500.0
914,57f236ee1f371244a4167ea1,"[127.0871219897, 37.5408758895]",투룸,36.3,4,6,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15500.0
915,57e61c0b9f26525f15ffb00c,"[127.0686794426, 37.5470256625]",원룸,29.7,6,7,True,True,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,14500.0
916,57525ee06b11974429dbf4eb,"[127.0860942453194, 37.54058832339805]",원룸,26.4,1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5100.0
917,57b15497f317e97678fd6cba,"[127.08795243304832, 37.538875054468825]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,4600.0
918,578dae2c368582352d18d496,"[127.07040389562549, 37.54209077568164]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4700.0
919,5785f98b63eee329d71ea226,"[127.06724299028396, 37.54527134339414]",1.5룸,24.8,4,5,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,True,True,False,14500.0
920,56f4fde560dd8e0acef01a63,"[127.06639231138098, 37.5455745604228]",투룸,46.2,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,10650.0
921,57455e3e798fa754cbfeff3f,"[127.07055810797488, 37.5472371905973]",원룸,24.8,4,11,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8250.0
922,5763b0381b29322f6db989f8,"[127.08411483539278, 37.539223834275894]",원룸,29.7,5,6,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,8500.0
923,56593809525c5433b77b51e9,"[127.0714116822153, 37.54522204398772]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,5800.0
924,561797d93ca3930b2376993a,"[127.0713259981812, 37.54555366340754]",투룸,49.5,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,9200.0
925,56d6c0484bf1ea4c9c56d65b,"[127.07164409693264, 37.546865325200024]",오피스텔,26.4,7,10,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,False,True,False,9000.0
926,57ae7f2ee812435ac5ec4dc2,"[127.0849676930738, 37.54096755919974]",투룸,46.2,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6500.0
927,57e22e6c7226bb54d45b10f7,"[127.0859050726, 37.5374457735]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5150.0
928,57b7c409b9e7160a36e904d5,"[127.08783440384128, 37.538572406340826]",투룸,39.6,3,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5600.0
929,57e0d8fc4e5ef479f975c4e2,"[127.06836033867275, 37.54455711055121]",투룸,49.5,1,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,9700.0
930,57ce469127d28006c116c3ba,"[127.08519657114464, 37.54323070485765]",투룸,49.5,-1,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6100.0
931,57626c95287be178cc9a3a8a,"[127.06873851109397, 37.54727069981024]",원룸,33.0,6,8,True,True,개별 난방,True,True,True,True,True,True,False,True,True,False,True,False,True,False,10500.0
932,579abb034780e509e749f036,"[127.07066801638139, 37.54379170474645]",원룸,19.8,4,5,False,False,개별 난방,False,True,True,False,True,False,False,False,True,False,True,False,True,False,7000.0
933,57ec7e16d2dca503b25ac72b,"[127.08952583391496, 37.541302967350205]",1.5룸,29.7,1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6500.0
934,57a3f40c8d5d2c3bd89a97df,"[127.07454790339139, 37.54470473423531]",원룸,16.5,4,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6500.0
935,57e5fcb07a3f3543774f0a76,"[127.08227542326506, 37.53751683412257]",오피스텔,27.1,8,16,True,False,중앙 난방,False,True,True,False,False,True,False,True,False,False,True,False,True,False,10000.0
936,57e33e2c02f7cd4e9b36f54b,"[127.07243969217507, 37.54577643318987]",1.5룸,49.5,1,8,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,15500.0
937,560f42697d313a1c263d16a9,"[127.0702199402823, 37.54381359602945]",원룸,16.5,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5300.0
938,57e2439ccf4b127234cf2095,"[127.0828975935, 37.5435278689]",투룸,62.7,1,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27100.0
939,57e0a68ae4069c7ab63e45a7,"[127.08601963033212, 37.53867465419716]",투룸,42.9,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000.0
940,57ef5238fe052901d0fa7dbf,"[127.07011399761404, 37.541849480289656]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,5100.0
941,57e3957bba869e728b62a342,"[127.0707914036, 37.5450386137]",투룸,39.6,2,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,6600.0
942,57cd6b34c7d4c562b87ae937,"[127.08720689654083, 37.54382750080096]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,6500.0
943,57eca1c526bcf23d02127d88,"[127.07454790339139, 37.54470473423531]",투룸,56.1,2,5,True,True,개별 난방,False,True,True,True,False,True,False,True,True,False,True,False,True,False,24600.0
944,57b6bb6d89743f3a668a80e4,"[127.07454790339139, 37.54470473423531]",투룸,42.9,2,5,False,True,개별 난방,False,True,True,False,True,True,False,True,False,False,False,True,True,False,23700.0
945,5767de1d387f566025f81838,"[127.06724299028396, 37.54527134339414]",원룸,33.0,3,5,False,False,개별 난방,False,True,False,False,False,True,False,True,True,True,False,False,True,False,9300.0
946,57aac33fc76f233f1047d58a,"[127.067278889879, 37.544925339303816]",원룸,18.2,1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,4700.0
947,57c3d30ad5a6c260f1612aec,"[127.06752717619176, 37.54419358627199]",원룸,19.8,1,6,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,10500.0
