,id,loc,fanc,distance_gn,distance_md,distance_park,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
0,57ef1c07da40fa5de11c66df,"[127.0130389816, 37.4855424079]",5.01034688312,1.45888374675,8.99392650999,3.14649950075,오피스텔,28.1,5,12,1,1,중앙 난방,0,1,1,0,0,0,0,0,1,0,1,0,1,0,7200.0
1,577613e18b3b5f3c64cd8204,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,오피스텔,39.6,19,24,1,1,개별 난방,1,1,1,0,0,1,0,0,1,1,0,0,1,0,21000.0
2,57c6b373e5419a4b3ed0db0d,"[127.01621124596295, 37.49406915183734]",4.17407494461,1.06409012978,8.62157242653,2.94108350763,오피스텔,24.8,10,14,1,1,개별 난방,1,1,1,0,1,1,0,1,1,1,0,0,1,1,26060.0
3,57298ec4af42477156238b99,"[127.01515120637589, 37.48612600926097]",4.82244636601,1.51697261458,9.09952833775,3.28084837502,오피스텔,19.8,7,15,1,1,개별 난방,0,1,1,0,1,1,0,1,1,1,0,0,1,0,5560.0
4,57e495cd34dd063589de37a4,"[127.0145137819792, 37.487589326483686]",4.75848255844,1.36413794051,8.94903077119,3.13662338515,오피스텔,16.5,9,19,1,1,개별 난방,1,1,1,0,0,1,0,1,1,0,1,0,1,0,8050.0
5,57a9926969531d5852ff9967,"[127.01800566498208, 37.488644827213584]",4.44528283215,1.53678184641,9.1302809822,3.3861000265,원룸,33.0,2,4,1,0,개별 난방,1,1,1,0,0,0,0,0,1,1,0,0,1,0,8500.0
6,57e8e4f215b3ba2e1076db7b,"[127.00872941066278, 37.490480328490946]",4.99905124311,0.903951572881,8.33584221191,2.47898318773,원룸,28.7,6,13,1,1,개별 난방,0,1,1,0,0,1,0,1,1,1,0,0,1,0,10900.0
7,57c7c9cfc5cdfd4dd50d4854,"[127.01275468543766, 37.489276216253046]",4.76534069586,1.13150092052,8.70263375449,2.88370758175,투룸,52.8,6,7,1,1,개별 난방,1,1,0,0,0,0,0,1,1,1,0,0,1,1,30800.0
8,57eb24f49afd2e04a14a6346,"[127.0126098484, 37.4886635465]",4.81885516456,1.17533515342,8.73668011784,2.90967649925,투룸,46.2,5,5,1,1,개별 난방,1,1,0,0,0,0,0,0,1,1,0,0,0,0,26700.0
9,577f23622038d11dc8e065e8,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,오피스텔,75.9,4,14,1,1,개별 난방,1,1,1,0,0,0,0,1,1,1,0,0,1,1,21000.0
10,57f0f9c610cb2c69685abc62,"[127.01828304027, 37.49471036634011]",3.97789238091,1.24402994188,8.73944638091,3.00444984375,원룸,9.9,1,15,1,1,개별 난방,1,1,1,1,1,1,0,0,1,0,0,1,1,0,2825.0
11,57ef2a83c2302816eec40278,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,24.8,9,20,1,0,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,14550.0
12,57d222efa3dde46fccc90112,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,오피스텔,9.9,8,15,1,1,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,4100.0
13,57ca717b8ebdb84551a0fc46,"[127.00996413416381, 37.49004053909274]",4.92837879902,0.96124772666,8.45241514677,2.60534147459,원룸,29.7,4,5,1,0,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,0,0,10200.0
14,57b9ad049e282f0384880df0,"[127.01511503092662, 37.48615845019104]",4.82246720912,1.51229987688,9.09462264194,3.27579267488,원룸,24.8,9,15,1,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,1,1,7400.0
15,57ca3103379542559f3173e8,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,오피스텔,9.9,7,15,1,1,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,4000.0
16,57c7c44cbbb5fb201d61d3dd,"[127.00996413416381, 37.49004053909274]",4.92837879902,0.96124772666,8.45241514677,2.60534147459,투룸,49.5,2,5,1,1,개별 난방,1,1,0,0,0,0,0,0,1,0,1,0,1,1,34600.0
17,57e8a8ffc556e96197b614f7,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,1.5룸,39.6,21,24,1,1,개별 난방,1,1,0,0,0,1,0,1,0,1,0,0,1,0,10750.0
18,56711aeeb357651b8c78ee78,"[127.01330579541576, 37.48539461276599]",5.00246152684,1.48287425937,9.02316265528,3.17736925877,오피스텔,19.1,8,20,1,1,개별 난방,0,1,1,1,0,0,1,1,1,0,1,1,1,1,8300.0
19,5790568e6bd17825d5a13223,"[127.00905069574947, 37.49173450673063]",4.89250916221,0.791606529304,8.26529215875,2.42139478249,오피스텔,19.8,6,9,1,1,개별 난방,1,1,1,0,1,1,0,1,1,1,0,0,1,0,11700.0
20,57e24979720a850fa7e2bd54,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,오피스텔,43.1,10,24,1,1,개별 난방,0,1,0,0,0,1,0,1,0,1,0,0,1,0,15000.0
21,569ddb6d7cde391767b36175,"[127.01515120637589, 37.48612600926097]",4.82244636601,1.51697261458,9.09952833775,3.28084837502,오피스텔,21.1,8,14,1,1,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7300.0
22,568b7ec03927ab0d11d6007f,"[127.00871584204958, 37.49048393352305]",4.99992513786,0.90354648897,8.33465733841,2.47768989377,오피스텔,29.7,4,13,1,1,개별 난방,0,1,1,0,0,1,0,0,1,1,0,0,1,0,10200.0
23,57c3ef8952354710e9cc21b3,"[127.01545895969379, 37.4871278904702]",4.72737045022,1.45776854831,9.04980603422,3.24556224823,오피스텔,15.5,9,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7300.0
24,57e4e67e7c18d36725802930,"[127.0130389816, 37.4855424079]",5.01034688312,1.45888374675,8.99392650999,3.14649950075,오피스텔,26.4,5,11,1,1,지역 난방,0,1,1,0,0,1,0,0,1,0,1,0,0,0,9000.0
25,57eeaa2cc73b2973fa0ab521,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,오피스텔,75.9,8,15,1,1,개별 난방,1,1,1,0,0,0,0,1,1,1,0,0,1,0,20570.0
26,57d22ec423e3192e81bda556,"[127.0131392892, 37.4901555576]",4.67549614355,1.08112898939,8.66688522397,2.86348443962,원룸,21.4,2,6,1,1,개별 난방,0,1,1,1,1,1,0,1,1,0,1,1,1,0,7800.0
27,56711c6e1015111bae90c8d9,"[127.01337360963568, 37.485246839737684]",5.00853892142,1.49839158675,9.03866198304,3.1925262685,오피스텔,19.1,8,20,1,1,개별 난방,0,1,1,1,0,0,1,1,1,0,1,1,1,1,8300.0
28,57c17899524a5e14d4934326,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,33.0,2,15,1,1,개별 난방,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12615.0
29,560392d69a7a756f51c2df17,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,원룸,24.8,13,15,1,1,개별 난방,0,1,1,1,1,0,0,1,1,1,0,1,1,0,10700.0
30,57c39cdf5d971c2ea168791c,"[127.00905069574947, 37.49173450673063]",4.89250916221,0.791606529304,8.26529215875,2.42139478249,원룸,19.8,3,12,1,0,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,11000.0
31,57ecb85554b40d2f1e10fbff,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,원룸,13.2,10,16,1,1,개별 난방,1,1,0,1,1,1,1,0,1,0,0,0,1,0,4235.0
32,57df8535195b772a2880096c,"[127.0121171119, 37.4902709958]",4.74496389135,1.01750987711,8.58576328015,2.76850650597,투룸,42.9,4,6,1,1,개별 난방,1,1,1,0,0,0,0,1,1,1,0,0,1,0,15600.0
33,55bed1ea2184776083a8e432,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,오피스텔,39.6,8,24,1,1,개별 난방,1,1,0,0,0,0,0,1,0,1,0,0,0,0,10750.0
35,56710f0d69ec7612a63e4e8c,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,투룸,49.5,6,14,1,1,개별 난방,0,1,1,0,0,1,0,1,0,1,0,0,1,1,18000.0
36,5784aec379736d5c0e0493cb,"[127.01545895969379, 37.4871278904702]",4.72737045022,1.45776854831,9.04980603422,3.24556224823,원룸,19.8,14,17,1,1,개별 난방,1,1,0,0,0,1,1,0,1,1,0,0,1,0,6050.0
37,57e63ef8d047d0215ab1153d,"[127.01426511850241, 37.488075901077885]",4.74071295207,1.31116664808,8.89638224121,3.08571403566,오피스텔,16.5,8,15,1,1,개별 난방,0,1,1,0,0,0,0,0,1,1,0,0,1,0,6800.0
38,57e88a75e6878e32f2d59933,"[127.01511503092662, 37.48615845019104]",4.82246720912,1.51229987688,9.09462264194,3.27579267488,오피스텔,20.5,6,15,1,1,개별 난방,0,1,1,0,0,1,0,0,1,0,1,0,1,0,7200.0
39,57d60cb7ee918a776b2da174,"[127.0159519933, 37.4873512749]",4.67758464621,1.47311073306,9.06953598975,3.27492495476,원룸,21.5,6,6,1,1,개별 난방,0,1,1,0,0,1,0,1,1,1,0,1,1,0,10000.0
40,57c14e57bac4c0128438471a,"[127.01811534778692, 37.49333725746262]",4.08899495449,1.28468202849,8.81817495613,3.12933779502,원룸,19.8,5,6,0,1,개별 난방,0,1,1,0,0,0,0,1,1,1,0,0,0,0,5500.0
41,57f318c886b1be185a622c8b,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,오피스텔,9.9,6,15,1,1,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,4000.0
42,57c6b00f3c017b45f1a90250,"[127.01190906539175, 37.49034309761028]",4.75603112761,1.00164753249,8.56584435753,2.74639663765,투룸,39.6,5,6,1,1,개별 난방,0,1,1,0,0,0,0,1,1,0,1,0,1,0,28600.0
43,57e87fabcaf8320d17202195,"[127.0177924869, 37.4861076209]",4.65282958662,1.69221336291,9.29172857207,3.50945842994,투룸,82.5,3,5,1,0,개별 난방,0,1,1,1,0,1,1,1,1,1,0,0,1,0,14500.0
44,57e123a8b6f2bc29acb96399,"[127.0115878114126, 37.489561054909906]",4.83388103967,1.05441388193,8.59991473517,2.76824823113,원룸,23.1,2,3,1,0,개별 난방,0,1,1,0,1,1,0,1,1,1,0,0,1,0,11800.0
45,578ca6f2a749c63514fea978,"[127.00872941066278, 37.490480328490946]",4.99905124311,0.903951572881,8.33584221191,2.47898318773,오피스텔,33.0,12,13,1,1,개별 난방,0,1,1,1,1,1,0,1,0,0,1,0,1,1,9500.0
46,57e8aa0a7ffabb657e60f8f3,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,1.5룸,49.5,21,24,1,1,개별 난방,1,1,0,0,0,1,0,1,0,1,0,0,0,0,12000.0
47,57bb248d22655b2652fe48c3,"[127.01290798906814, 37.48650830311589]",4.94991720082,1.37086607085,8.9142185175,3.07235506762,1.5룸,46.2,5,24,1,1,개별 난방,1,1,0,0,0,1,0,1,0,1,0,0,1,0,25000.0
48,57c6b1245560d44b3e4e8f1b,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,26.4,11,15,1,1,개별 난방,1,1,1,1,1,1,1,1,1,0,1,1,1,0,10170.0
49,57c7c40622f62a3075baf04f,"[127.00996413416381, 37.49004053909274]",4.92837879902,0.96124772666,8.45241514677,2.60534147459,투룸,49.5,2,5,1,1,개별 난방,1,1,0,0,0,0,0,0,1,0,1,0,1,1,34600.0
50,57ce869236d657133e25c373,"[127.0155762227, 37.4855384966]",4.83809509188,1.58826309268,9.17200079719,3.35310796304,오피스텔,231.0,13,15,1,1,개별 난방,0,1,0,0,1,0,1,0,1,0,0,1,1,1,15015.0
51,57a541317e5b5f6a382d478a,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,오피스텔,78.0,4,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,1,0,0,1,0,20500.0
52,569318ae696d0e54d658e945,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,오피스텔,9.9,7,15,1,1,개별 난방,1,1,1,1,1,1,0,1,1,0,1,0,1,0,4300.0
53,57e10046a05426561b640245,"[127.01426511850241, 37.488075901077885]",4.74071295207,1.31116664808,8.89638224121,3.08571403566,오피스텔,16.5,8,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,1,0,0,1,0,6700.0
54,57ecb72e867d0a2f1d3a61d8,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,원룸,13.2,10,16,1,1,개별 난방,1,1,0,1,1,1,1,0,1,0,0,0,1,0,4235.0
55,577a2df1239e4209c9c9cbc8,"[127.01753062658807, 37.48807185763467]",4.51941465017,1.53659076374,9.134687344,3.3740689338,원룸,16.5,4,5,1,1,개별 난방,0,1,1,1,1,1,1,1,1,0,1,1,1,0,7340.0
56,57e0d49dce83b66b635892fd,"[127.01511503092662, 37.48615845019104]",4.82246720912,1.51229987688,9.09462264194,3.27579267488,오피스텔,20.5,10,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7200.0
57,57e9f4684b229071e100a0bd,"[127.01545895969379, 37.4871278904702]",4.72737045022,1.45776854831,9.04980603422,3.24556224823,원룸,18.2,5,15,1,1,개별 난방,1,1,1,0,0,1,0,1,1,1,0,0,0,0,6050.0
58,57f31688f7d6ab0c235da7d3,"[127.01544511451138, 37.48578358806422]",4.82837629677,1.56123236739,9.14505612462,3.32683526683,오피스텔,14.9,7,15,1,1,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,5300.0
59,5796d4032ff9a13856073b63,"[127.01414261386039, 37.48602161734033]",4.8987255883,1.4700725054,9.0357794437,3.20385143764,오피스텔,32.3,6,12,1,1,중앙 난방,0,1,1,0,0,1,0,1,1,1,0,0,1,0,8700.0
60,57eb29603dcfef1fd7090033,"[127.0126098484, 37.4886635465]",4.81885516456,1.17533515342,8.73668011784,2.90967649925,투룸,47.8,4,5,1,1,개별 난방,1,1,0,0,0,0,0,1,1,1,0,0,0,0,28700.0
61,57c156f038fbb3503678642a,"[127.01811534778692, 37.49333725746262]",4.08899495449,1.28468202849,8.81817495613,3.12933779502,원룸,16.5,5,5,1,1,개별 난방,0,1,1,0,0,0,0,1,1,1,0,0,1,0,5500.0
62,5784ad757bc5c95c1869efdf,"[127.01328318381017, 37.48540542741054]",5.00324630633,1.48097268641,9.02080906805,3.17486459895,원룸,23.1,15,20,1,1,개별 난방,1,1,1,0,0,1,0,1,1,1,0,0,1,0,7050.0
63,573d4854dfd71455009de2e9,"[127.01662551999698, 37.48566449476192]",4.76044907737,1.64401523999,9.23819461744,3.43428433996,원룸,33.0,2,4,1,0,개별 난방,0,1,1,0,0,0,0,0,0,1,0,0,1,0,8000.0
64,56c2ac56d4f4745f6d417a76,"[127.01621124596295, 37.49406915183734]",4.17407494461,1.06409012978,8.62157242653,2.94108350763,오피스텔,26.4,6,15,1,1,개별 난방,1,1,1,0,0,1,0,1,1,0,1,0,0,0,10060.0
65,57e39add6c3fa20fcd66783a,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,24.8,8,15,1,1,개별 난방,1,1,1,0,0,1,0,1,1,0,1,0,1,0,15450.0
66,577cd29fb42700487d2ef9ec,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,오피스텔,79.2,4,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,1,0,0,1,0,21000.0
67,57bea36891c93078c7de2dbf,"[127.01511503092662, 37.48615845019104]",4.82246720912,1.51229987688,9.09462264194,3.27579267488,오피스텔,22.8,8,15,1,1,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7700.0
68,56a30ae2c08bc9654a26cfbc,"[127.02079179521171, 37.488730866500426]",4.26676989235,1.77350400377,9.33640396219,3.58107865962,원룸,26.4,2,3,0,0,개별 난방,0,1,1,0,0,0,1,1,1,0,1,0,0,0,8700.0
69,57c7ce6bd09c376cc637763b,"[127.01275468543766, 37.489276216253046]",4.76534069586,1.13150092052,8.70263375449,2.88370758175,투룸,52.8,2,5,1,1,개별 난방,1,1,0,0,0,0,0,0,1,0,1,0,1,0,15600.0
70,57ee38961341d9398f413e8e,"[127.01673019999403, 37.48861257843052]",4.53156157753,1.43837396362,9.03757816749,3.27135972344,원룸,13.2,1,3,0,0,중앙 난방,0,1,1,1,1,1,1,1,1,1,0,1,1,0,3010.0
71,57e4e2e7c8b4bc590b60941f,"[127.0130389816, 37.4855424079]",5.01034688312,1.45888374675,8.99392650999,3.14649950075,오피스텔,29.7,5,11,1,1,중앙 난방,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500.0
72,567a4ab8a4ca207af857f01d,"[127.01559464694301, 37.48714228876759]",4.71713692652,1.46533701457,9.05855505552,3.25638799846,오피스텔,15.5,5,15,1,0,중앙 난방,0,1,1,0,1,1,0,1,1,0,1,0,1,0,7570.0
73,578edbf49667b21a560aa707,"[127.01919064167919, 37.488554539891624]",4.37721737502,1.64176339026,9.2258822647,3.50104879666,투룸,37.6,-1,2,0,0,개별 난방,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
74,5714b53299fc8a7942ca2ed5,"[127.0145137819792, 37.487589326483686]",4.75848255844,1.36413794051,8.94903077119,3.13662338515,오피스텔,14.8,3,20,1,1,개별 난방,0,1,1,0,0,0,0,1,1,0,1,0,1,0,8900.0
75,57d62e6a2287a431540aa4c6,"[127.01136591849331, 37.48779149704272]",4.97229040677,1.20072524586,8.71383543744,2.86513891743,원룸,36.3,2,4,1,0,개별 난방,0,1,1,0,0,1,0,0,0,1,0,0,1,0,9500.0
76,57abd0cabd8b593869861cc5,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,26.4,6,15,1,1,개별 난방,0,1,1,0,0,0,0,0,1,0,1,1,0,0,17000.0
77,57c6ad7cf29f2829377893a9,"[127.01190906539175, 37.49034309761028]",4.75603112761,1.00164753249,8.56584435753,2.74639663765,투룸,39.6,3,6,1,1,개별 난방,0,1,1,0,0,0,0,1,1,0,1,0,1,0,15600.0
78,5714b5fc9f09ff7966b93564,"[127.01509697908959, 37.48635307027442]",4.80924060353,1.49587030745,9.079352141,3.26217567554,오피스텔,30.4,11,14,1,1,개별 난방,0,1,1,0,0,0,0,1,1,1,0,0,1,0,9800.0
79,57c7c412c26b29201e69ae9c,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,24.1,2,15,1,1,개별 난방,1,1,1,1,1,1,1,1,1,0,1,1,1,0,12565.0
80,5789ea72c14b163bdfcde6e1,"[127.02068512984077, 37.49556412467148]",3.74915907862,1.47261198518,8.87536846587,2.95750960952,오피스텔,24.8,8,15,1,1,개별 난방,1,1,1,0,1,1,1,1,1,1,1,1,1,1,11700.0
81,57c6b1b422d37059e3379141,"[127.01190906539175, 37.49034309761028]",4.75603112761,1.00164753249,8.56584435753,2.74639663765,투룸,39.6,2,6,1,1,개별 난방,0,1,1,0,0,0,0,1,1,0,1,0,1,0,17600.0
82,57eb284e6e7fff1b37ec7e2e,"[127.0126098484, 37.4886635465]",4.81885516456,1.17533515342,8.73668011784,2.90967649925,투룸,47.8,3,5,1,1,개별 난방,1,1,0,0,0,0,0,1,1,0,0,0,0,0,27700.0
83,574ee4360492213f71d6e567,"[127.01515120637589, 37.48612600926097]",4.82244636601,1.51697261458,9.09952833775,3.28084837502,오피스텔,26.4,8,13,1,1,개별 난방,1,1,1,0,1,1,1,1,1,0,0,1,1,0,8378.0
84,57e1253d5df38a2af95839b0,"[127.01576754468032, 37.492047351781295]",4.34890615997,1.13656256635,8.72668065127,2.99750646893,원룸,26.4,4,5,1,0,중앙 난방,0,1,1,1,1,1,0,1,1,1,0,0,1,0,7000.0
85,57d6504a9d544673f6e6e4b0,"[127.0125560641, 37.491593629]",4.62142133198,0.933415687617,8.52226292423,2.72786657232,투룸,49.5,2,3,1,0,개별 난방,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13800.0
86,57c7c646139f913ecb0d3f1c,"[127.00996413416381, 37.49004053909274]",4.92837879902,0.96124772666,8.45241514677,2.60534147459,원룸,23.1,3,5,1,1,개별 난방,1,1,1,0,1,0,0,1,1,0,1,0,1,0,10500.0
87,56df96a452d2f0422228e5ad,"[126.93812229349265, 37.477572818072055]",9.43628084517,8.27374303475,8.48407742735,5.37275502168,원룸,23.1,5,8,1,1,개별 난방,1,1,1,1,1,1,0,1,1,1,0,0,1,0,6000.0
88,57bfb2255dd42d38a6976dd0,"[126.940580820606, 37.473840295748666]",9.58965873675,8.0993577505,8.7097902599,5.40545989216,원룸,19.8,4,6,1,0,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,4000.0
89,57f087b5c7f21002eb89e1ce,"[126.94907902738993, 37.47850788967715]",8.76423571865,7.04729490369,8.02739285782,4.43980854835,원룸,16.5,1,4,0,0,개별 난방,0,1,1,0,1,1,0,1,1,0,1,1,1,0,5200.0
90,57ea2b0a1f1a8a3410117575,"[126.964761, 37.473556]",8.61021545241,5.54436722715,8.26697300677,4.03098994398,원룸,19.8,1,6,1,0,개별 난방,0,1,1,1,1,1,0,1,1,0,1,0,1,0,4600.0
91,558144d8e4b0dffd6a0b514f,"[126.95317840761629, 37.475002855878984]",8.87537481396,6.70556576572,8.25025551281,4.43167266841,오피스텔,33.0,5,15,1,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,1,0,13700.0
92,57edcb10b3deb112596c2821,"[126.9623395816, 37.4761089669]",8.44949804198,5.69702975919,8.03854030024,3.88613138135,원룸,23.1,3,5,1,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,1,1,0,4200.0
93,5784c1f7758d2e5bf8203b88,"[126.94791121911226, 37.480031888186595]",8.69570909749,7.13712952633,7.92335755257,4.41910632695,원룸,23.1,7,8,1,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,0,0,5500.0
94,57b6e129b82b6a3f7cceed45,"[126.93942245133047, 37.47475152961049]",9.58241247378,8.20099067735,8.6745952648,5.43957985259,원룸,18.2,4,5,1,0,개별 난방,0,1,1,1,1,1,1,0,1,0,1,1,1,0,4700.0
95,5789bfd582196c75fead1c31,"[126.96173443390713, 37.47450137091586]",8.61033938299,5.81932603211,8.1894745516,4.04856737199,원룸,33.0,1,6,0,1,개별 난방,0,1,1,0,0,1,0,1,1,0,1,0,1,0,7800.0
96,575e7ae3c2044a26d02d23e0,"[126.95597210790395, 37.47661133127447]",8.62430143203,6.35558676135,8.05607523025,4.14272112889,투룸,42.9,1,3,1,0,개별 난방,0,1,1,0,0,0,0,1,0,1,0,0,1,0,9500.0
97,57c65324aba19228806e08cf,"[126.93826419326268, 37.47549336219559]",9.59104939693,8.30858033735,8.6566431433,5.48850591169,원룸,23.1,2,4,0,0,중앙 난방,1,1,1,0,1,1,0,1,1,0,1,0,0,0,3530.0
98,55e46a79d2d1ba203403ef3f,"[126.9459257935, 37.4801715536]",8.78702001549,7.3526030837,7.97075676941,4.56317855351,원룸,16.5,1,7,0,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,1,1,0,5600.0
99,57ecb3cad7ba842f1f303c2e,"[126.95346174747598, 37.477504170681755]",8.64961282393,6.59859383618,8.01798134291,4.22004137364,원룸,16.5,3,6,0,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,1,0,6600.0
100,57e8d1bf7b682b5c76a7d695,"[126.93754096543624, 37.475121766089984]",9.66306169108,8.39725302105,8.71821624625,5.57235970531,원룸,23.1,1,5,0,1,개별 난방,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500.0
101,57cbe4d55f03d92b6a3c281b,"[126.93898202414752, 37.47694976662394]",9.43404944388,8.193788351,8.50233330208,5.33766168485,원룸,19.8,2,4,0,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,1,0,4500.0
102,575f98704ce43850eb130d92,"[126.94007743357407, 37.47564926933543]",9.47349018369,8.10599316054,8.57161644698,5.32847585898,투룸,36.3,1,4,0,0,개별 난방,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0
103,57b80eabfc04c7312a55b231,"[126.94586666966708, 37.48063284318228]",8.75260665704,7.34856497984,7.9318776844,4.53735121635,원룸,33.0,3,9,1,1,개별 난방,1,1,1,0,1,1,0,1,1,0,1,0,1,0,5820.0
104,57e89cb15b84f91915774a58,"[126.94129946994842, 37.47428755589033]",9.51383184451,8.00886677121,8.64455727377,5.31892897417,1.5룸,26.4,-1,3,0,0,개별 난방,0,1,1,0,0,0,0,0,1,0,1,0,1,0,7500.0
105,57e244fef592957234cfb926,"[126.93468095586759, 37.472283840226446]",10.0568428133,8.78413163028,9.08234524318,5.98924167488,원룸,19.8,2,5,0,1,개별 난방,0,1,1,1,1,1,1,1,1,0,1,0,1,0,3970.0
106,57e66c31b82ade1d453806f6,"[126.95398025652044, 37.48002719979686]",8.4122429595,6.47192341572,7.77923919941,3.99395568858,1.5룸,33.0,3,6,1,1,개별 난방,0,1,1,0,1,1,0,1,1,0,1,1,1,0,4700.0
107,57e9c98c06a891048c9e9073,"[126.93546306676387, 37.472493304344816]",9.99320127884,8.69324410751,9.03056407945,5.91037340951,원룸,19.8,2,4,0,0,중앙 난방,0,1,1,1,1,1,0,1,1,0,1,1,1,0,4000.0
108,56d68f4ccec6604c98b14bf8,"[126.95391319331866, 37.47876936481534]",8.52242196139,6.51348945176,7.8946277946,4.0944523485,원룸,16.5,3,5,0,0,개별 난방,0,1,1,0,1,1,0,1,1,0,1,0,0,0,6700.0
109,57ce272aded6c75a75a25304,"[126.9370346464244, 37.47493769136697]",9.70768873409,8.45740534853,8.75509942995,5.62646594892,원룸,16.5,2,5,0,0,개별 난방,0,1,1,0,1,1,0,1,1,0,1,1,1,0,3790.0
110,57e9daf1d3f61f72ebe81097,"[126.95417541208532, 37.47889200406597]",8.50085871583,6.48158147083,7.87861811716,4.06864962857,원룸,16.5,2,4,0,0,개별 난방,0,1,1,0,1,0,0,0,1,0,1,0,1,0,4300.0
111,57f1b44fdc84b770ab373874,"[126.936435347528, 37.47241454247787]",9.94133585354,8.58953290192,8.99609698027,5.83421471452,원룸,19.8,2,3,0,0,중앙 난방,0,1,1,1,1,1,1,1,1,0,1,1,1,0,4350.0
112,57a304a4e699180c7c3cfef5,"[126.9508958407617, 37.48026022055582]",8.53114869657,6.8035525191,7.82444731731,4.18449780581,원룸,18.1,4,11,0,1,개별 난방,0,1,1,0,1,1,1,1,1,0,1,1,1,0,3900.0
113,55fa202558db561052fcdd08,"[126.95485075201114, 37.47637304156973]",8.68917206252,6.48323180052,8.09568613256,4.22523314406,원룸,19.8,2,3,1,1,개별 난방,1,1,1,1,1,1,0,0,1,0,1,0,1,0,4300.0
